week,nb_sold,revenue,sales_method
1,9,88.14,1
3,9,45.74,0
1,9,86.24,1
6,13,131.59,1
5,12,184.6,2
3,9,91.63,1
2,9,44.28,0
1,10,103.24,1
1,8,81.75,1
1,9,92.71,1
3,9,91.53,1
2,10,97.35,1
5,10,102.11,1
1,9,98.4334375,1
3,9,43.96,0
1,9,89.51,1
3,9,90.67,1
3,10,103.92,1
1,7,36.12,0
5,10,51.45,0
5,12,115.08,1
6,14,136.28,1
1,9,93.04,1
2,10,97.0,1
2,9,43.33,0
1,8,81.06,1
1,7,36.59,0
1,8,37.82,0
1,8,84.6,1
2,10,100.66,1
2,9,43.07,0
5,11,111.93,1
2,10,95.71,1
1,8,125.88,2
1,9,91.02,1
1,8,81.88,1
2,9,45.45,0
2,10,182.62503816793887,2
4,11,106.14,1
4,10,51.53,0
1,7,34.64,0
4,11,112.34,1
1,7,33.96,0
3,8,41.04,0
1,9,88.34,1
5,11,109.62,1
2,10,102.45,1
4,11,106.45,1
3,10,98.81,1
1,8,124.75,2
1,9,86.86,1
1,10,96.18,1
6,12,124.77,1
3,8,42.27,0
1,10,96.93,1
4,11,111.03,1
1,9,90.44,1
4,11,106.14,1
1,7,34.96,0
5,10,51.95,0
2,9,42.9,0
4,11,97.67141203703704,1
2,11,105.46,1
4,12,183.6,2
5,10,52.17,0
5,11,111.19,1
5,12,122.75,1
4,10,50.92,0
1,8,83.13,1
3,8,40.82,0
2,9,42.87,0
1,9,87.37,1
4,10,104.36,1
4,11,54.75,0
3,9,43.05,0
1,8,84.42,1
3,9,89.34,1
1,9,89.01,1
5,10,50.98,0
1,8,84.42,1
3,10,152.3,2
3,8,41.22,0
5,11,110.92,1
4,10,50.95,0
4,10,50.72,0
2,11,105.98,1
4,11,105.23,1
1,9,92.02,1
1,7,34.19,0
4,11,53.91,0
5,10,104.22,1
3,10,97.3725,1
3,9,99.11239130434782,1
3,8,40.75,0
4,12,116.56,1
5,10,52.46,0
5,10,52.35,0
4,10,50.64,0
1,8,81.95,1
1,9,87.31,1
2,10,103.66,1
5,11,55.18,0
3,9,43.17,0
1,8,82.95,1
4,10,50.06,0
4,10,52.3,0
1,9,88.4,1
4,10,50.36,0
1,8,83.65,1
4,10,51.15,0
6,13,133.09,1
3,8,40.92,0
1,9,88.34,1
1,9,91.55,1
2,10,96.76844827586208,1
5,12,184.51,2
5,10,50.92,0
4,11,105.56,1
4,11,95.29865671641792,1
1,7,33.89,0
1,9,88.55,1
1,9,86.38,1
2,9,93.44,1
1,9,91.2,1
2,9,43.82,0
2,10,101.38,1
2,9,44.91,0
4,12,182.91,2
4,12,178.68,2
2,12,97.09780821917808,1
2,9,43.7,0
4,12,183.91,2
3,10,98.61,1
3,9,92.27,1
1,7,35.1,0
2,10,96.53,1
1,8,96.54967741935484,1
2,12,123.27,1
5,11,108.26,1
3,10,184.86467741935485,2
3,10,150.75,2
1,7,35.03,0
3,10,150.21,2
2,10,99.19,1
5,11,106.64,1
1,7,36.41,0
1,9,88.98,1
1,8,82.6,1
3,9,93.86,1
1,9,85.98,1
1,7,35.12,0
4,12,178.33,2
1,10,97.43,1
6,13,64.69,0
2,9,92.95,1
1,9,88.26,1
1,8,82.89,1
3,9,90.88,1
1,8,80.66,1
2,9,43.38,0
1,9,93.79,1
2,10,97.26702923976607,1
1,9,133.11,2
4,10,104.18,1
4,10,49.36,0
5,12,180.9321052631579,2
5,11,109.77,1
5,10,51.16,0
4,10,51.66,0
1,9,85.28,1
2,10,97.74,1
1,8,84.84,1
1,9,97.6086046511628,1
3,9,86.05,1
4,11,97.9334193548387,1
3,9,92.31,1
2,10,100.0,1
2,9,94.92,1
4,10,50.24,0
5,11,53.4,0
2,9,44.58,0
6,13,130.34,1
2,10,98.21,1
2,10,99.25,1
3,9,89.63,1
3,10,152.2,2
2,9,43.66,0
4,11,107.33,1
1,8,82.55,1
1,9,85.31,1
4,13,126.01,1
1,9,85.69,1
3,8,40.93,0
1,8,84.5,1
5,11,114.21,1
1,7,33.58,0
6,13,94.13836734693876,1
1,7,33.98,0
4,12,183.788870967742,2
5,11,53.8,0
3,9,94.47,1
1,10,96.17,1
5,11,106.96,1
2,10,153.13,2
3,10,146.88,2
3,10,102.79,1
2,9,48.78010452961672,0
4,10,50.38,0
5,11,105.8,1
4,10,102.29,1
6,13,125.71,1
3,10,97.49,1
1,7,34.17,0
2,9,46.99791208791209,0
2,8,40.99,0
1,8,80.85,1
2,9,43.02,0
6,13,64.95,0
3,8,41.5,0
4,11,53.27,0
4,10,51.71,0
6,13,129.64,1
4,10,104.41,1
4,11,109.99,1
5,11,113.0,1
2,9,93.23,1
2,10,102.7,1
2,10,97.87,1
1,9,85.83,1
3,9,87.93,1
1,9,91.69,1
2,10,95.43,1
2,8,42.32,0
4,11,108.13,1
5,11,53.74,0
1,9,86.56,1
3,8,40.79,0
6,13,63.56,0
1,9,129.83,2
4,12,178.11,2
1,7,34.26,0
4,10,50.8,0
5,11,54.12,0
5,10,51.86,0
5,11,53.16,0
3,9,90.51,1
5,11,53.02,0
4,10,52.44,0
2,9,44.18,0
3,8,41.63,0
2,9,45.53,0
2,8,41.03,0
1,9,98.19682926829267,1
3,11,114.01,1
4,12,177.67,2
4,10,51.32,0
3,9,92.65,1
6,12,124.68,1
1,7,47.89631239935588,0
2,10,99.02,1
2,10,98.68,1
1,7,34.11,0
3,8,47.89631239935588,0
1,7,35.91,0
2,9,44.53,0
2,10,98.53,1
3,8,41.52,0
2,12,115.82,1
4,10,48.95,0
5,11,105.89,1
3,8,41.37,0
2,10,99.0,1
1,9,88.01,1
3,9,42.61,0
1,9,89.74,1
1,9,87.91,1
6,13,125.38,1
3,8,41.78,0
5,11,105.55,1
1,9,87.73,1
2,11,108.86,1
2,8,41.97,0
5,11,52.76,0
4,11,108.08,1
4,11,107.81,1
1,9,184.6615328467153,2
1,7,34.99,0
4,12,182.31,2
5,11,110.21,1
5,11,53.45,0
4,10,50.48,0
5,12,182.61,2
2,10,152.28,2
2,9,93.84,1
3,8,41.86,0
4,11,52.52,0
1,8,84.01,1
4,10,104.44,1
4,10,50.6,0
5,12,117.38,1
1,7,36.85,0
4,12,178.72,2
3,8,39.71,0
5,12,184.9,2
1,7,35.62,0
2,9,43.11,0
3,9,92.64,1
5,11,54.23,0
1,9,85.9,1
4,10,97.59016393442624,1
1,7,33.73,0
2,10,104.34,1
5,10,51.94,0
5,11,113.12,1
3,9,89.83,1
6,14,68.18,0
1,8,81.77,1
3,9,97.67141203703704,1
4,12,115.53,1
3,9,92.03,1
1,8,83.16,1
4,10,51.64,0
3,9,91.57,1
3,9,89.6,1
4,12,183.54,2
2,10,157.36,2
4,10,51.76,0
6,14,68.57,0
2,10,153.53,2
2,9,93.77,1
6,13,64.05,0
1,9,184.92444444444445,2
1,9,90.8,1
3,9,42.84,0
4,10,51.93,0
4,10,104.36,1
3,8,41.53,0
2,10,97.05,1
4,11,97.3725,1
2,9,44.21,0
1,7,35.72,0
1,9,90.74,1
3,8,41.37,0
2,9,48.4165625,0
4,10,51.79,0
1,8,82.72,1
3,9,89.06,1
1,8,83.94,1
1,7,33.11,0
1,8,83.14,1
4,11,106.38,1
2,10,181.50791666666663,2
2,9,43.33,0
5,11,54.7,0
4,10,50.06,0
4,12,180.69,2
3,8,40.7,0
5,11,53.11,0
1,8,83.23,1
4,10,50.46,0
1,9,136.36,2
2,11,109.71,1
5,13,183.01889733840304,2
1,8,83.38,1
1,9,92.54,1
6,14,137.29,1
2,9,42.78,0
2,10,96.39,1
6,13,65.02,0
2,10,98.71,1
6,13,129.23,1
5,11,109.14,1
1,10,99.55,1
4,12,178.78,2
6,13,65.93,0
6,14,138.12,1
4,10,103.27,1
6,13,127.45,1
1,8,84.77,1
3,10,155.13,2
1,9,85.19,1
6,14,137.82,1
3,9,86.37,1
2,8,42.07,0
5,11,54.27,0
1,8,83.91,1
6,13,125.97,1
2,10,98.47,1
4,12,182.53,2
2,10,96.58468571428573,1
1,9,85.17,1
1,9,92.27,1
1,9,94.07,1
2,9,43.7,0
1,8,96.76844827586208,1
1,9,87.88,1
4,10,104.94,1
1,8,83.92,1
4,10,50.36,0
5,11,54.21,0
6,13,64.33,0
5,11,53.25,0
1,9,92.34,1
2,10,96.54,1
2,9,43.51,0
5,11,107.97,1
2,9,43.98,0
2,10,97.8,1
4,10,52.34,0
5,10,104.1,1
5,11,105.23,1
1,7,33.97,0
3,10,95.54,1
4,10,50.74,0
3,9,90.73,1
3,9,89.6,1
1,9,91.45,1
2,10,96.3,1
4,10,51.02,0
1,7,35.81,0
1,9,86.18,1
4,12,121.49,1
2,9,42.88,0
1,7,34.86,0
1,8,82.71,1
2,10,95.05,1
2,9,97.9334193548387,1
6,13,65.22,0
2,10,97.34,1
5,12,184.56,2
1,7,33.42,0
1,8,79.84,1
3,9,91.75,1
2,10,101.48,1
3,10,102.78,1
5,10,100.7490243902439,1
5,11,56.45,0
2,8,42.15,0
1,8,98.19682926829267,1
1,7,37.11,0
2,9,44.14,0
5,11,52.87,0
3,10,102.34,1
1,9,85.19,1
3,9,92.24,1
4,10,104.38,1
3,9,90.98,1
2,10,96.87,1
3,10,155.72,2
1,9,92.72,1
3,10,98.79,1
3,9,86.02,1
5,11,53.44,0
1,8,38.62,0
2,10,97.6,1
4,11,114.43,1
4,12,180.21,2
1,9,85.89,1
2,10,96.2,1
2,9,44.29,0
3,9,94.25,1
3,10,150.47,2
4,10,50.07,0
5,10,51.91,0
1,8,125.07,2
1,9,90.97,1
2,9,44.23,0
3,8,39.72,0
3,9,91.65,1
5,12,185.45,2
2,9,42.98,0
4,11,106.32,1
6,13,65.14,0
1,8,79.75,1
1,7,37.33,0
2,10,95.94,1
4,11,52.84,0
1,9,94.58,1
4,10,50.27,0
3,8,42.08,0
3,9,43.75,0
5,11,54.02,0
2,9,94.62,1
1,8,82.26,1
1,8,82.71,1
4,12,178.2,2
4,10,50.94,0
6,13,64.39,0
3,10,97.02,1
4,10,50.32,0
4,11,111.97,1
3,9,93.87,1
5,11,106.3,1
1,8,82.98,1
4,10,49.93,0
1,9,91.63,1
5,12,185.37,2
2,10,98.77,1
2,8,41.13,0
1,8,83.45,1
6,13,65.57,0
1,7,34.86,0
3,9,87.21,1
3,8,40.12,0
3,9,90.31,1
2,11,107.27,1
2,10,96.52224489795918,1
1,9,87.54,1
2,10,96.47,1
1,7,34.44,0
3,10,150.79,2
5,11,106.39,1
1,9,85.03,1
3,9,87.96,1
3,9,91.42,1
2,10,97.12,1
1,10,96.58,1
2,10,97.08,1
4,12,181.14,2
3,10,96.73,1
3,8,41.0,0
2,10,96.84,1
1,9,87.2,1
4,11,114.26,1
6,13,64.72,0
3,9,94.43,1
5,11,111.67,1
2,9,46.95453781512605,0
3,9,86.93,1
5,11,53.48,0
3,8,41.72,0
2,8,41.93,0
1,8,83.82,1
5,13,184.187,2
1,7,34.75,0
3,10,98.8,1
4,12,121.61,1
2,9,43.4,0
5,11,53.73,0
3,9,46.950625,0
6,13,66.58,0
1,8,82.88,1
5,11,113.74,1
5,11,110.94,1
1,8,82.72,1
5,11,53.82,0
4,10,50.03,0
2,10,95.16,1
1,9,179.60489795918366,2
5,12,183.85,2
1,9,88.94,1
4,12,121.91,1
4,10,52.13,0
6,13,65.3,0
2,10,103.76,1
6,13,65.72,0
4,10,49.76,0
4,12,182.62503816793887,2
5,11,56.02,0
1,9,129.41,2
2,9,43.89,0
2,9,44.63,0
1,8,81.23,1
4,11,109.46,1
5,10,51.46,0
4,10,102.87,1
4,10,49.72,0
5,12,179.60489795918366,2
5,11,110.11,1
3,9,87.89,1
3,8,41.05,0
1,8,38.31,0
1,8,82.39,1
4,10,51.04,0
3,10,146.18,2
1,8,84.7,1
2,10,101.79,1
3,10,150.97,2
4,11,107.07,1
2,10,96.93,1
5,11,54.19,0
4,10,104.6,1
4,10,50.39,0
1,9,89.14,1
4,11,110.85,1
1,8,83.95,1
5,10,51.58,0
2,10,99.46,1
3,10,152.31,2
3,9,87.63,1
1,9,90.5,1
4,12,183.01889733840304,2
4,12,182.3207329842932,2
3,9,90.42,1
2,10,102.93,1
4,11,105.89,1
6,13,94.13836734693876,1
1,9,87.91,1
4,11,113.99,1
4,12,118.35,1
4,12,115.92,1
3,9,46.37,0
2,9,43.09,0
1,9,127.87,2
1,9,88.48,1
2,10,104.49,1
3,9,97.6776388888889,1
5,11,107.67,1
1,8,84.34,1
3,10,183.01889733840304,2
3,10,156.18,2
2,10,96.2,1
3,9,92.0,1
2,10,95.46,1
3,9,42.82,0
3,10,150.6,2
6,14,140.01,1
2,10,99.33,1
5,11,109.28,1
1,10,95.19,1
1,9,97.0785026737968,1
4,12,121.64,1
4,11,111.12,1
4,11,107.06,1
3,8,41.03,0
1,8,83.34,1
1,10,97.26,1
1,9,96.87888059701493,1
3,9,87.23,1
4,10,49.56,0
2,10,100.04,1
3,10,149.04,2
4,11,110.41,1
4,10,51.14,0
1,8,82.79,1
5,11,97.67141203703704,1
4,11,110.08,1
2,10,96.19,1
1,9,86.13,1
3,8,41.48,0
2,10,103.89,1
4,12,181.92,2
4,10,52.13,0
4,12,177.53,2
4,11,107.25,1
4,10,50.11,0
3,9,91.45,1
1,11,106.64,1
4,12,182.92,2
5,11,53.73,0
5,11,107.58,1
2,10,100.68,1
1,9,89.2,1
6,13,64.81,0
2,10,100.26,1
5,11,53.3,0
4,10,51.0,0
1,7,34.7,0
3,9,91.27,1
1,9,86.57,1
1,9,86.18,1
4,10,51.79,0
4,10,50.29,0
2,10,98.61,1
1,9,89.1,1
2,11,111.95,1
5,11,52.72,0
5,11,53.88,0
4,11,105.11,1
1,9,87.43,1
2,9,43.95,0
1,9,129.7,2
1,9,85.14,1
4,11,108.79,1
2,9,43.92,0
4,10,52.4,0
1,7,35.1,0
5,11,53.55,0
5,11,107.82,1
1,9,85.89,1
1,9,87.82,1
4,11,113.52,1
2,9,42.94,0
3,9,90.15,1
5,10,51.92,0
2,9,42.86,0
1,7,34.11,0
1,7,36.12,0
5,10,52.08,0
4,10,51.93,0
5,10,52.09,0
3,9,87.35,1
3,10,149.43,2
1,7,34.37,0
6,13,133.47,1
1,9,86.16,1
1,7,36.29,0
2,9,47.05,0
3,9,86.77,1
3,8,40.89,0
5,11,52.54,0
5,11,105.54,1
1,9,94.7,1
3,9,88.15,1
6,13,65.15,0
4,11,110.85,1
1,8,84.09,1
1,8,84.45,1
3,9,88.16,1
4,11,109.73,1
4,10,50.76,0
1,9,89.0,1
1,7,36.6,0
2,9,94.65,1
5,11,114.31,1
4,10,51.91,0
4,10,50.78,0
2,10,184.92444444444445,2
1,9,86.81,1
3,10,148.38,2
5,10,51.77,0
2,10,95.69,1
3,10,148.96,2
1,7,35.83,0
6,13,66.59,0
2,11,105.72,1
3,8,47.89631239935588,0
1,7,36.97,0
5,11,52.56,0
1,9,90.31,1
5,11,105.36,1
1,8,83.51,1
2,11,105.33,1
4,12,183.16,2
2,9,43.53,0
5,11,52.73,0
3,8,40.21,0
4,11,106.71,1
6,13,46.31923566878981,0
3,10,149.7,2
3,10,178.50894736842105,2
4,10,50.78,0
3,9,91.73,1
2,10,98.0,1
5,11,108.82,1
4,11,109.9,1
1,9,94.87,1
2,10,103.36,1
6,13,126.49,1
1,9,92.62,1
2,9,43.32,0
1,7,35.92,0
3,9,42.78,0
1,9,97.67141203703704,1
4,10,49.81,0
4,10,104.79,1
1,9,88.73,1
4,12,178.94,2
2,9,43.37,0
2,11,108.95,1
6,13,65.36,0
2,9,94.73,1
3,8,41.65,0
5,11,53.49,0
5,12,183.53,2
3,8,39.9,0
5,11,53.4,0
4,10,52.4,0
6,13,126.4,1
3,8,42.04,0
1,9,88.91,1
1,7,33.81,0
4,11,106.5,1
3,9,43.69,0
1,9,86.81,1
1,7,35.5,0
2,12,123.81,1
1,9,90.65,1
3,10,184.187,2
1,9,88.4,1
4,12,178.74,2
2,8,41.7,0
1,9,97.6776388888889,1
2,10,104.03,1
6,13,132.21,1
3,9,92.5,1
3,8,42.13,0
4,12,179.91,2
2,9,44.32,0
6,13,67.4,0
2,10,100.01,1
3,9,89.97,1
3,9,95.59302325581396,1
2,9,43.61,0
6,13,65.52,0
2,11,110.45,1
4,12,179.6,2
2,11,106.56,1
3,8,40.16,0
1,8,84.61,1
3,11,97.0785026737968,1
3,9,88.08,1
2,8,42.27,0
4,11,109.13,1
5,11,52.64,0
1,9,85.76,1
3,9,42.96,0
2,10,98.36,1
5,10,51.71,0
2,11,105.09,1
1,8,84.63,1
2,9,43.85,0
5,12,184.12,2
1,7,36.08,0
3,10,149.76,2
4,10,50.12,0
2,9,43.31,0
4,12,180.62,2
1,7,37.24,0
5,11,111.25,1
4,12,180.24,2
3,10,95.21,1
4,10,51.95,0
6,14,51.60142857142857,0
6,13,64.7,0
1,9,92.28,1
4,11,109.62,1
2,10,97.26702923976607,1
1,9,89.5,1
5,10,51.56,0
2,10,96.87888059701493,1
1,9,91.57,1
2,9,43.7,0
1,7,34.77,0
1,9,90.06,1
1,9,86.06,1
6,13,130.12,1
5,12,116.75,1
2,11,109.76,1
2,10,98.19682926829267,1
4,10,49.78,0
6,13,67.1,0
4,11,107.43,1
4,10,102.8,1
1,11,106.16,1
3,10,151.41,2
1,9,86.63,1
5,11,53.69,0
2,10,100.59,1
1,7,33.1,0
1,7,35.6,0
3,8,39.66,0
6,14,70.69,0
3,9,92.29,1
5,11,52.7,0
4,11,48.381875,0
2,9,43.75,0
4,11,54.11,0
1,9,93.81,1
3,10,95.4,1
2,10,97.68,1
6,13,125.3,1
1,9,86.65,1
3,9,96.13153846153848,1
5,11,107.75,1
4,12,183.73,2
2,11,107.0,1
1,9,89.94,1
1,9,86.05,1
2,10,100.89,1
2,9,47.89631239935588,0
4,12,179.74,2
4,12,182.3207329842932,2
4,11,53.06,0
1,8,84.88,1
4,12,180.26,2
4,12,177.48,2
1,9,92.02,1
3,10,151.41,2
4,12,117.06,1
4,12,178.63,2
3,9,95.29865671641792,1
1,9,90.13,1
6,13,64.79,0
2,12,117.98,1
2,10,97.59016393442624,1
1,7,34.73,0
1,9,91.12,1
1,8,81.29,1
1,8,97.67141203703704,1
4,11,52.81,0
1,8,38.91,0
2,11,108.12,1
2,10,96.64,1
1,9,86.35,1
3,8,41.65,0
5,11,54.86,0
2,11,110.67,1
2,10,99.74,1
1,9,85.22,1
4,11,106.97,1
5,13,184.44418604651165,2
2,10,98.92,1
1,7,36.45,0
2,8,41.27,0
5,10,104.19,1
1,9,85.11,1
2,9,47.64747899159664,0
1,8,84.92,1
2,10,97.5,1
2,9,44.17,0
5,10,51.5,0
5,12,183.76,2
1,9,86.33,1
2,9,92.7,1
6,13,64.17,0
1,7,34.72,0
5,10,51.84,0
1,9,85.48,1
1,8,81.11,1
3,9,94.79,1
2,9,47.5,0
5,11,109.72,1
1,8,82.51,1
6,13,65.25,0
5,11,106.16,1
6,13,65.91,0
3,9,45.0,0
2,9,43.65,0
5,11,52.88,0
5,12,184.92,2
2,9,43.37,0
5,13,182.62503816793887,2
1,9,89.7,1
5,11,113.81,1
2,11,159.39,2
3,10,151.99,2
3,9,89.28,1
2,10,98.76,1
1,9,90.55,1
4,10,50.6,0
5,10,104.18,1
4,11,105.14,1
4,10,103.98,1
2,9,45.29,0
4,11,108.98,1
2,10,99.28,1
4,11,105.34,1
4,10,51.12,0
4,11,109.1,1
1,9,86.15,1
5,11,112.49,1
5,12,182.62503816793887,2
2,8,42.33,0
2,9,44.96,0
4,10,48.71,0
6,13,64.76,0
4,10,52.38,0
4,11,112.73,1
5,11,105.21,1
5,11,53.81,0
3,8,42.12,0
1,9,91.7,1
5,12,184.27,2
1,8,37.84,0
4,10,52.46,0
4,10,51.35,0
3,10,148.13,2
3,8,40.69,0
5,13,181.84688524590163,2
2,12,119.74,1
1,9,89.73,1
1,8,83.39,1
2,10,103.74,1
3,9,89.46,1
1,7,35.22,0
2,10,104.43,1
1,7,34.83,0
6,13,64.43,0
3,10,184.6891666666667,2
1,9,88.61,1
5,13,184.0858823529412,2
5,11,52.76,0
1,10,95.26,1
5,11,97.0785026737968,1
5,10,51.51,0
2,10,97.26702923976607,1
3,9,91.43,1
5,11,52.73,0
5,11,53.51,0
1,8,83.62,1
2,10,156.47,2
3,9,44.32,0
5,11,105.7,1
1,11,107.35,1
1,10,95.27,1
1,9,86.88,1
4,11,52.79,0
1,9,85.18,1
3,11,106.04,1
3,8,42.09,0
3,10,146.63,2
2,9,43.12,0
4,10,49.53,0
4,12,179.55,2
4,11,53.43,0
4,10,50.64,0
1,10,95.01,1
2,11,106.74,1
3,9,90.81,1
1,9,86.67,1
4,10,98.19682926829267,1
5,11,113.34,1
5,11,53.81,0
2,10,102.38,1
2,10,99.13,1
2,9,93.91,1
2,10,101.54,1
5,11,54.39,0
1,9,129.54,2
2,10,95.81,1
3,9,96.5740776699029,1
3,8,41.32,0
3,9,88.8,1
2,9,93.48,1
3,8,40.4,0
3,9,89.18,1
5,11,105.41,1
5,11,108.85,1
1,7,33.91,0
3,8,41.09,0
4,12,176.77,2
4,10,52.48,0
3,8,39.64,0
2,10,96.87,1
4,11,112.8,1
5,12,185.11,2
2,9,94.98,1
5,11,52.54,0
3,10,97.29,1
5,11,110.26,1
4,11,111.61,1
1,7,33.68,0
1,8,80.89,1
3,9,92.3,1
2,9,42.57,0
2,10,100.77,1
1,11,106.88,1
1,9,85.56,1
1,9,87.78,1
1,9,87.16,1
2,10,149.74,2
4,11,112.27,1
3,9,91.97,1
3,8,41.21,0
1,8,84.11,1
1,7,34.52,0
6,13,66.82,0
1,8,82.09,1
4,10,104.74,1
1,8,96.52224489795918,1
4,11,106.25,1
6,13,66.16,0
3,8,40.26,0
1,8,82.81,1
2,10,97.26702923976607,1
1,9,87.68,1
2,10,100.35,1
3,10,101.73,1
1,9,90.66,1
1,9,86.47,1
2,10,96.84102803738318,1
1,7,37.27,0
1,9,86.31,1
3,9,92.58,1
4,11,52.72,0
3,8,41.88,0
4,11,98.7710909090909,1
5,11,110.81,1
3,10,149.74,2
2,11,107.33,1
6,13,65.8,0
4,10,102.83,1
1,8,82.26,1
2,9,42.99,0
1,8,82.59,1
4,12,179.31,2
4,10,104.42,1
4,11,111.96,1
4,10,102.7,1
2,10,96.37,1
1,8,83.49,1
1,8,126.9,2
1,9,91.9,1
3,9,90.32,1
5,11,56.72,0
1,7,35.66,0
3,9,92.09,1
6,13,66.62,0
1,9,88.43,1
1,8,96.76844827586208,1
3,9,42.56,0
5,12,115.49,1
4,10,48.42,0
2,8,42.35,0
4,10,52.29,0
1,9,86.22,1
3,10,146.82,2
1,8,80.61,1
1,9,134.23,2
3,10,146.88,2
3,9,90.42,1
2,10,96.38,1
5,11,53.32,0
3,9,93.65,1
4,11,106.91,1
1,8,84.98,1
1,8,124.85,2
3,8,39.99,0
3,9,90.27,1
6,13,65.32,0
3,9,89.92,1
4,11,53.05,0
1,9,85.69,1
1,8,84.48,1
1,8,78.83,1
1,9,90.73,1
2,11,97.5625925925926,1
2,9,44.92,0
3,8,41.72,0
5,11,111.96,1
1,9,88.28,1
5,11,114.59,1
1,9,88.93,1
4,10,50.37,0
4,11,105.18,1
5,11,52.81,0
1,8,83.98,1
4,12,179.86,2
6,13,67.28,0
5,11,54.01,0
5,11,55.95,0
1,9,128.54,2
2,9,42.83,0
1,10,95.08,1
4,11,105.57,1
2,10,96.89,1
3,9,43.16,0
5,11,107.94,1
3,10,145.37,2
2,9,43.24,0
4,11,107.07,1
6,14,67.52,0
2,11,105.51,1
4,11,97.09733333333334,1
4,10,51.41,0
2,10,97.8,1
6,13,65.06,0
3,9,92.14,1
3,9,90.61,1
1,8,82.15,1
5,10,52.28,0
4,11,111.33,1
1,8,84.52,1
2,10,95.98,1
3,10,149.22,2
2,9,43.75,0
3,9,90.18,1
4,11,109.21,1
4,10,102.46,1
2,10,97.0785026737968,1
4,10,49.46,0
4,11,110.46,1
2,9,46.0,0
4,12,181.34,2
2,10,99.66,1
3,10,148.29,2
1,8,38.17,0
5,11,111.53,1
3,9,89.95,1
4,12,177.06,2
1,9,91.31,1
3,9,97.0785026737968,1
5,11,55.29,0
5,11,106.57,1
4,10,52.19,0
3,8,40.76,0
2,10,98.12,1
1,8,83.49,1
2,10,95.16,1
3,8,40.84,0
3,10,97.3725,1
3,9,90.53,1
4,10,51.27,0
5,11,108.02,1
6,13,66.85,0
2,9,43.08,0
4,10,52.45,0
2,9,42.83,0
3,9,91.59,1
1,7,34.22,0
1,9,89.52,1
2,10,97.76,1
4,11,110.16,1
1,7,34.33,0
6,13,67.39,0
4,12,177.2,2
3,9,93.43,1
5,11,113.91,1
1,9,97.9334193548387,1
4,11,52.94,0
4,10,52.21,0
5,11,108.06,1
1,9,88.22,1
1,9,85.77,1
4,11,108.33,1
3,9,94.77,1
1,7,34.01,0
1,9,88.88,1
1,10,96.72,1
5,11,110.57,1
4,12,179.33,2
1,8,97.3725,1
2,10,97.4,1
4,10,51.52,0
5,11,52.56,0
1,9,87.86,1
1,9,86.26,1
5,11,110.58,1
1,9,97.0785026737968,1
2,10,48.09,0
4,10,49.21,0
1,7,47.394615384615385,0
4,10,104.43,1
4,11,110.22,1
5,12,118.64,1
4,11,108.7,1
3,10,99.13,1
3,10,98.19682926829267,1
4,10,104.3,1
2,10,98.12,1
1,8,80.71,1
2,10,102.11,1
4,12,179.99,2
2,10,97.5625925925926,1
1,9,86.08,1
1,9,87.68,1
4,10,49.75,0
5,10,51.99,0
4,10,50.81,0
1,8,80.4,1
2,10,95.41,1
1,10,95.57,1
1,9,87.4,1
4,10,97.284,1
1,9,92.76,1
3,9,90.7,1
2,10,97.55,1
1,9,98.00036363636364,1
1,8,84.96,1
1,10,98.17,1
3,10,99.93,1
1,9,86.08,1
1,7,35.4,0
2,8,41.95,0
1,7,35.1,0
2,9,45.71,0
1,9,86.08,1
1,9,90.25,1
4,11,106.43,1
4,10,51.68,0
3,8,41.75,0
2,10,95.31,1
3,8,42.39,0
1,10,101.16,1
4,11,108.25,1
3,10,147.96,2
4,11,112.96,1
2,10,154.98,2
1,9,92.72,1
3,8,41.83,0
1,9,99.23795918367348,1
1,8,84.31,1
2,10,98.95,1
1,7,34.71,0
3,8,41.99,0
5,11,52.75,0
1,9,86.44,1
1,10,100.27,1
4,12,115.45,1
5,11,107.13,1
2,10,97.04,1
2,9,44.53,0
4,12,179.75,2
5,10,51.81,0
3,9,42.72,0
3,10,151.21,2
3,9,89.77,1
1,7,34.03,0
5,12,183.0422033898305,2
4,10,51.89,0
5,11,54.02,0
4,10,104.76,1
6,13,64.86,0
3,9,91.08,1
3,9,89.53,1
4,12,181.2,2
3,8,41.63,0
4,11,112.88,1
3,9,94.37,1
1,8,82.85,1
1,7,35.37,0
3,10,95.26,1
1,8,82.84,1
3,10,98.08,1
1,8,83.42,1
6,13,65.52,0
3,9,91.21,1
2,10,101.4,1
1,8,83.09,1
3,8,40.37,0
5,11,109.79,1
3,9,89.98,1
3,9,95.80082191780822,1
5,13,182.62503816793887,2
5,12,182.79,2
5,11,46.950625,0
4,11,105.64,1
1,8,81.59,1
6,13,63.82,0
2,10,97.26702923976607,1
2,9,43.99,0
5,11,52.55,0
2,10,100.34,1
1,9,86.54,1
4,10,50.14,0
4,12,176.91,2
6,13,97.26702923976607,1
6,13,65.31,0
2,9,42.93,0
5,11,108.48,1
2,10,95.28,1
1,9,181.4306451612904,2
3,9,90.45,1
1,8,37.66,0
5,11,53.98,0
1,9,88.83,1
1,10,96.27,1
1,9,89.61,1
2,10,48.381875,0
4,12,180.79,2
1,9,131.63,2
5,11,56.6,0
4,11,110.02,1
5,11,46.95453781512605,0
2,10,101.66,1
1,9,129.25,2
2,11,105.34,1
2,10,153.16,2
